zone,time_elapsed,power_j,watts,watts_since_last,start_power,prev_power,prev_power_reading
core,14.033804386,1.7846019999997225,0.1271702553790723,0.04157093626237191,6705.126572,1.7429160000001502,6706.911174
uncore,14.033950938,0.006714000000002329,0.00047843782233546785,0.0,35.049226,0.006714000000002329,35.05594
package-0,15.035851202,24.96795399999246,1.6605809460811043,1.9673004882153242,102981.397133,22.995729999995092,103006.365087
dram,15.036027652,6.626753000000463,0.4407353428394608,0.44060730355632727,29499.587322,6.185043000001315,29506.214075
core,15.036721074,2.24517300000025,0.14932306846036691,0.45942121846203415,6705.126572,1.7846019999997225,6707.371745
uncore,15.036897262,0.006714000000002329,0.00044653800916149433,0.0,35.049226,0.006714000000002329,35.05594
package-0,16.037956896,26.546684999993886,1.6552653464009985,1.5755050368511003,102981.397133,24.96795399999246,103007.943818
dram,16.038172569,7.068463999999949,0.4407399082591894,0.4408084121557749,29499.587322,6.626753000000463,29506.655786
core,16.038393443,2.313409999999749,0.14424804471887923,0.06809756519554125,6705.126572,2.24517300000025,6707.439982
uncore,16.038647055,0.006714000000002329,0.00041863801584803224,0.0,35.049226,0.006714000000002329,35.05594
package-0,17.040664823,28.106250999990152,1.6493849520852064,1.5553328086968503,102981.397133,26.546684999993886,103009.503384
dram,17.040920846,7.509807999998884,0.4407049630436873,0.44014604263076373,29499.587322,7.068463999999949,29507.09713
core,17.041160227,2.357293999999456,0.13833524973648068,0.04376488393345361,6705.126572,2.313409999999749,6707.483866
uncore,17.041422098,0.006714000000002329,0.00039400383097367906,0.0,35.049226,0.006714000000002329,35.05594
package-0,18.043424288,29.647323999990476,1.64312983864234,1.5368331830780153,102981.397133,28.106250999990152,103011.044457
dram,18.043685871,7.950785000000906,0.44065265634549755,0.43976377924806836,29499.587322,7.509807999998884,29507.538107
core,18.043930629,2.387749999999869,0.13233515686674766,0.030372209119521897,6705.126572,2.357293999999456,6707.514322
uncore,18.044174445,0.006714000000002329,0.00037210689695474846,0.0,35.049226,0.006714000000002329,35.05594
package-0,19.045945819,31.217204999993555,1.639059111726407,1.5658010485796328,102981.397133,29.647323999990476,103012.614338
dram,19.046148254,8.392252000001463,0.44063512760060997,0.440319674875243,29499.587322,7.950785000000906,29507.979574
core,19.046358608,2.443231000000196,0.1282818251218701,0.05533681086438305,6705.126572,2.387749999999869,6707.569803
uncore,19.046601312,0.006714000000002329,0.00035251851907104387,0.0,35.049226,0.006714000000002329,35.05594
package-0,20.048545211,32.7709729999915,1.6346045979732158,1.5499720533404873,102981.397133,31.217204999993555,103014.168106
dram,20.048794406,8.833596000000398,0.4406166590855329,0.44026577063548633,29499.587322,8.392252000001463,29508.420918
core,20.049586014,2.4851619999999457,0.12395900579178036,0.041828560099266845,6705.126572,2.443231000000196,6707.611734
uncore,20.049861083,0.006714000000002329,0.00033489195669590964,0.0,35.049226,0.006714000000002329,35.05594
package-0,21.051629919,34.34756799999741,1.6316040753176382,1.5716379627164996,102981.397133,32.7709729999915,103015.744701
dram,21.051894331,9.2751840000019,0.4405967844280909,0.4401995849789028,29499.587322,8.833596000000398,29508.862506
core,21.052141403,2.542961999999534,0.12079769847394856,0.05761826863844295,6705.126572,2.4851619999999457,6707.669534
uncore,21.052383221,0.006714000000002329,0.0003189334907696303,0.0,35.049226,0.006714000000002329,35.05594
package-0,22.054309911,35.88674899999751,1.6272169581391622,1.5351064360666367,102981.397133,34.34756799999741,103017.283882
dram,22.054590995,9.7161010000018,0.44055827721248586,0.43974979191595753,29499.587322,9.2751840000019,29509.303423
core,22.054854414,2.570549999999457,0.116556742204317,0.027514968257850103,6705.126572,2.542961999999534,6707.697122
uncore,22.055121985,0.006714000000002329,0.00030443366873245846,0.0,35.049226,0.006714000000002329,35.05594
package-0,23.057098964,37.51327099998889,1.6269883199324926,1.6219600605275022,102981.397133,35.88674899999751,103018.910404
dram,23.057339967,10.157139999999345,0.4405253848410859,0.4398020089090693,29499.587322,9.7161010000018,29509.744462
core,23.057584639,2.68291599999975,0.11636076724316814,0.11205084478579072,6705.126572,2.570549999999457,6707.809488
uncore,23.057826475,0.006714000000002329,0.000291192937561584,0.0,35.049226,0.006714000000002329,35.05594
package-0,24.059460209,39.23311499999545,1.6306895838068163,1.7158299958933176,102981.397133,37.51327099998889,103020.630248
dram,24.059737186,10.598605999999563,0.44052164624383555,0.44043564704968885,29499.587322,10.157139999999345,29510.185928
core,24.05999976,2.8889090000002398,0.12007493707462952,0.20551222572718467,6705.126572,2.68291599999975,6708.015481
uncore,24.060262876,0.006714000000002329,0.0002790614475981332,0.0,35.049226,0.006714000000002329,35.05594
package-0,25.062124325,40.79115499999898,1.6276140661008138,1.5538199369298638,102981.397133,39.23311499999545,103022.188288
dram,25.062388023,11.039584000001923,0.44049211654597836,0.4397835794649511,29499.587322,10.598605999999563,29510.626906
core,25.063182752,2.9332809999996243,0.11704129033428373,0.04425181525528193,6705.126572,2.8889090000002398,6708.059853
uncore,25.063427002,0.006714000000002329,0.0002678963329134693,0.0,35.049226,0.006714000000002329,35.05594
package-0,26.065390478,42.353040999994846,1.624891556864902,1.556878946526007,102981.397133,40.79115499999898,103023.750174
dram,26.065642007,11.481598999998823,0.440496191865157,0.4405979998192492,29499.587322,11.039584000001923,29511.068921
core,26.065829825,2.9769820000001346,0.11421311911793057,0.04356090447261036,6705.126572,2.9332809999996243,6708.103554
uncore,26.065981843,0.006714000000002329,0.000257585326937824,0.0,35.049226,0.006714000000002329,35.05594
package-0,27.067968286,43.936959999991814,1.6232216929366265,1.5798093707893117,102981.397133,42.353040999994846,103025.334093
dram,27.068180291,11.922698999998829,0.44047616528670913,0.4399555238976922,29499.587322,11.481598999998823,29511.510021
core,27.068381465,3.0457690000002913,0.11252390498740217,0.06860852555524619,6705.126572,2.9769820000001346,6708.172341
uncore,27.068585071,0.006714000000002329,0.00024804425354831835,0.0,35.049226,0.006714000000002329,35.05594
package-0,28.069844127,45.4834039999987,1.6203783144571253,1.5435580820081853,102981.397133,43.936959999991814,103026.880537
dram,28.070084907,12.363188999999693,0.44044731905147094,0.4396679734552892,29499.587322,11.922698999998829,29511.950511
core,28.07030736,3.0753100000001723,0.10956008556953134,0.029485871651490202,6705.126572,3.0457690000002913,6708.201882
uncore,28.070551146,0.006714000000002329,0.000239190980588639,0.0,35.049226,0.006714000000002329,35.05594
package-0,29.072533128,47.04083399999945,1.6180641597905205,1.5532798134132084,102981.397133,45.4834039999987,103028.437967
dram,29.072812685,12.80435000000216,0.4404313882789044,0.439985409147561,29499.587322,12.363188999999693,29512.391672
core,29.073076134,3.1169359999994413,0.1072132868639187,0.04151507644771938,6705.126572,3.0753100000001723,6708.243508
uncore,29.073336786,0.006714000000002329,0.00023094154259334455,0.0,35.049226,0.006714000000002329,35.05594
package-0,30.075343003,48.59344299999066,1.6157367507997664,1.5482630349417044,102981.397133,47.04083399999945,103029.990576
dram,30.075615695,13.245571999999811,0.44041656949000657,0.43998695924297815,29499.587322,12.80435000000216,29512.832894
core,30.076364661,3.15679099999943,0.10496361069319589,0.039743440401243,6705.126572,3.1169359999994413,6708.283363
uncore,30.076627787,0.006714000000002329,0.00022324115920074815,0.0,35.049226,0.006714000000002329,35.05594
package-0,31.078727087,50.177423000001,1.6145413623964024,1.5787095602363903,102981.397133,48.59344299999066,103031.574556
dram,31.079059243,13.687526000001526,0.4404187292734863,0.44048346884611267,29499.587322,13.245571999999811,29513.274848
core,31.079369162,3.221548999999868,0.10365865364362079,0.06454252812649933,6705.126572,3.15679099999943,6708.348121
uncore,31.079669715,0.006714000000002329,0.00021603402604260867,0.0,35.049226,0.006714000000002329,35.05594
package-0,32.081471378,52.031116999991355,1.6218550087675132,1.8485169049077028,102981.397133,50.177423000001,103033.42825
dram,32.081716849,14.129175000001851,0.4404186295579535,0.4404155392100479,29499.587322,13.687526000001526,29513.716497
core,32.08187559,3.5624909999996817,0.11104593184189436,0.3399897990693051,6705.126572,3.221548999999868,6708.689063
uncore,32.082017378,0.006714000000002329,0.00020928119857335892,0.0,35.049226,0.006714000000002329,35.05594
package-0,33.083998178,53.96977199999674,1.6313077727049634,1.9338055667784892,102981.397133,52.031116999991355,103035.366905
dram,33.084275279,14.57033600000068,0.4404076853933252,0.4400574613022591,29499.587322,14.129175000001851,29514.157658
core,33.084535322,3.9846699999998236,0.12044192335413964,0.42112294367743797,6705.126572,3.5624909999996817,6709.111242
uncore,33.084796717,0.006714000000002329,0.00020293953411449627,0.0,35.049226,0.006714000000002329,35.05594
package-0,34.086398574,55.515726999990875,1.628690660213882,1.5423108710527185,102981.397133,53.96977199999674,103036.91286
dram,34.086727376,15.011375000001863,0.44039567849800854,0.4399993817818915,29499.587322,14.57033600000068,29514.598697
core,34.087036214,4.015309999999772,0.11779901386978335,0.030567775316328778,6705.126572,3.9846699999998236,6709.141882
uncore,34.087343983,0.006714000000002329,0.00019697173546302644,0.0,35.049226,0.006714000000002329,35.05594
package-0,35.089174986,57.078344999987166,1.626678656325668,1.558287340274624,102981.397133,55.515726999990875,103038.475478
dram,35.089447483,15.452292000001762,0.4403756553859504,0.43969503692734907,29499.587322,15.011375000001863,29515.039614
core,35.0901681,4.060537000000295,0.11572145042261867,0.04510165730817282,6705.126572,4.015309999999772,6709.187109
uncore,35.090432142,0.006714000000002329,0.0001913426273760527,0.0,35.049226,0.006714000000002329,35.05594
package-0,36.092364678,58.64261099998839,1.6248036681963767,1.5592244613193007,102981.397133,57.078344999987166,103040.039744
dram,36.092648566,15.894186000001355,0.4403782723078754,0.44046980124164065,29499.587322,15.452292000001762,29515.481508
core,36.092913561,4.108449000000292,0.11383229518548434,0.0477575824000947,6705.126572,4.060537000000295,6709.235021
uncore,36.093176589,0.006714000000002329,0.0001860239788483568,0.0,35.049226,0.006714000000002329,35.05594
package-0,37.09521522,60.205655999990995,1.6230139407612683,1.5586024748448886,102981.397133,58.64261099998839,103041.602789
dram,37.095475612,16.335041000002093,0.4403572857990992,0.43960199101609315,29499.587322,15.894186000001355,29515.922363
core,37.095719059,4.154835999999705,0.11200536955493541,0.04625515772072761,6705.126572,4.108449000000292,6709.281408
uncore,37.095962203,0.006714000000002329,0.0001809948819140276,0.0,35.049226,0.006714000000002329,35.05594
package-0,38.097947984,61.75698299999931,1.6210179450166649,1.547174718799969,102981.397133,60.205655999990995,103043.154116
dram,38.098293913,16.776019000000815,0.44034255761720337,0.43979767846581624,29499.587322,16.335041000002093,29516.363341
core,38.098592538,4.187183999999434,0.10990660607701346,0.03226141735627226,6705.126572,4.154835999999705,6709.313756
uncore,38.098856051,0.006714000000002329,0.00017623131756364758,0.0,35.049226,0.006714000000002329,35.05594
package-0,39.100618875,63.33632499999658,1.619838444861568,1.575025081477525,102981.397133,61.75698299999931,103044.733458
dram,39.100880272,17.21803500000169,0.4403544891178371,0.44080780883238346,29499.587322,16.776019000000815,29516.805357
core,39.101125476,4.250232999999753,0.10870050974727834,0.06287666405550603,6705.126572,4.187183999999434,6709.376805
uncore,39.101385936,0.006714000000002329,0.0001717118149625026,0.0,35.049226,0.006714000000002329,35.05594
package-0,40.103353231,64.961930999998,1.6198711373127512,1.6211459179422962,102981.397133,63.33632499999658,103046.359064
dram,40.103550046,17.65919600000052,0.4403443904484691,0.4399506118351034,29499.587322,17.21803500000169,29517.246518
core,40.104246678,4.364125000000058,0.10882250601702899,0.11357952104422424,6705.126572,4.250232999999753,6709.490697
uncore,40.104449177,0.006714000000002329,0.00016741828096092032,0.0,35.049226,0.006714000000002329,35.05594
package-0,41.105624941,66.75220999999146,1.6239266499119245,1.7861944020825549,102981.397133,64.961930999998,103048.149343
dram,41.105812988,18.100296000000526,0.44033827562711136,0.44009361153289683,29499.587322,17.65919600000052,29517.687618
core,41.105896081,4.63585299999977,0.11277956537730711,0.2711080409759296,6705.126572,4.364125000000058,6709.762425
uncore,41.105972263,0.006714000000002329,0.00016333606823674957,0.0,35.049226,0.006714000000002329,35.05594
package-0,42.107182855,68.31098199999542,1.6223225088128828,1.5564805260263315,102981.397133,66.75220999999146,103049.708115
dram,42.107494077,18.540662999999768,0.44032356193058136,0.43971963815215953,29499.587322,18.100296000000526,29518.127985
core,42.107792369,4.683460000000196,0.11122783415887083,0.047537015293455366,6705.126572,4.63585299999977,6709.810032
uncore,42.108103983,0.006714000000002329,0.0001594512771632269,0.0,35.049226,0.006714000000002329,35.05594
package-0,43.1098245,69.90729199998896,1.6216176402170726,1.5920176116610816,102981.397133,68.31098199999542,103051.304425
dram,43.110063663,18.982372999998915,0.44032818364618354,0.44052226650732434,29499.587322,18.540662999999768,29518.569695
core,43.11027666,4.760303000000022,0.11042326339260154,0.07663637346949591,6705.126572,4.683460000000196,6709.886875
uncore,43.110521785,0.006714000000002329,0.0001557425631137725,0.0,35.049226,0.006714000000002329,35.05594
package-0,44.112448254,73.03759399999399,1.6557212601651619,3.122029421278176,102981.397133,69.90729199998896,103054.434727
dram,44.112643976,19.424998999998934,0.440353824127721,0.44145625393987875,29499.587322,18.982372999998915,29519.012321
core,44.112827691,6.382429999999658,0.14468610565835777,1.617840137801538,6705.126572,4.760303000000022,6711.509002
uncore,44.113010658,0.006714000000002329,0.00015220261144902538,0.0,35.049226,0.006714000000002329,35.05594
package-0,45.114205625,74.60106599998835,1.6536140959045849,1.5608200013651232,102981.397133,73.03759399999399,103055.998199
dram,45.114478718,19.86530599999969,0.44033620137629864,0.43956014072828514,29499.587322,19.424998999998934,29519.452628
core,45.115231998,6.4301589999995485,0.1425314962832923,0.04764804092766178,6705.126572,6.382429999999658,6711.556731
uncore,45.115473265,0.006714000000002329,0.00014882314201661634,0.0,35.049226,0.006714000000002329,35.05594
package-0,46.117481999,76.15129399999569,1.6512543343066028,1.5451452123831533,102981.397133,74.60106599998835,103057.548427
dram,46.11773474,20.307198999998946,0.4403385498134394,0.4404441497194251,29499.587322,19.86530599999969,29519.894521
core,46.117898732,6.467695999999705,0.1402446431570499,0.03741392610454335,6705.126572,6.4301589999995485,6711.594268
uncore,46.118078898,0.006714000000002329,0.00014558546569857375,0.0,35.049226,0.006714000000002329,35.05594
package-0,47.119953889,77.72166399999696,1.6494504516293544,1.5664671142902125,102981.397133,76.15129399999569,103059.118797
dram,47.1202169,20.74854300000152,0.44033660450199474,0.4402471150701862,29499.587322,20.307198999998946,29520.335865
core,47.120461417,6.52219999999943,0.13841759403937176,0.054368539641468275,6705.126572,6.467695999999705,6711.648772
uncore,47.120707591,0.006714000000002329,0.00014248807555437517,0.0,35.049226,0.006714000000002329,35.05594
package-0,48.122629638,79.27427199999511,1.64734680996549,1.5484868817867476,102981.397133,77.72166399999696,103060.671405
dram,48.122902166,21.18952100000024,0.44032558033518504,0.4398075033462366,29499.587322,20.74854300000152,29520.776843
core,48.123156806,6.556257999999616,0.13624131044193957,0.03396759917522309,6705.126572,6.52219999999943,6711.68283
uncore,48.123421097,0.006714000000002329,0.00013951924379845227,0.0,35.049226,0.006714000000002329,35.05594
package-0,49.125309558,81.09164999998757,1.650717243694026,1.812472815999352,102981.397133,79.27427199999511,103062.488783
dram,49.125520126,21.63043800000014,0.440313361428214,0.4397269454208865,29499.587322,21.18952100000024,29521.21776
core,49.125704991,6.862286999999924,0.13969003568282257,0.3052030141282249,6705.126572,6.556257999999616,6711.988859
uncore,49.125797399,0.006714000000002329,0.0001366714769543749,0.0,35.049226,0.006714000000002329,35.05594
package-0,50.127000159,82.64047499999288,1.648629424329323,1.5462365011432588,102981.397133,81.09164999998757,103064.037608
dram,50.127278215,22.070988999999827,0.44030339720883344,0.43981472200690486,29499.587322,21.63043800000014,29521.658311
core,50.128013823,6.894940999999562,0.13755006383512322,0.03259942647335878,6705.126572,6.862286999999924,6712.021513
uncore,50.12825834,0.006714000000002329,0.00013394039609467237,0.0,35.049226,0.006714000000002329,35.05594
package-0,51.130271643,84.21963300000061,1.6471651698007896,1.5740062633417635,102981.397133,82.64047499999288,103065.616766
dram,51.130536241,22.5134309999994,0.44031703861630583,0.4409986075879507,29499.587322,22.070988999999827,29522.100753
core,51.130779917,6.960065000000213,0.13612475190374912,0.06491154393315389,6705.126572,6.894940999999562,6712.086637
uncore,51.131023531,0.006714000000002329,0.00013131221968215248,0.0,35.049226,0.006714000000002329,35.05594
package-0,52.132902836,85.76119399999152,1.6450562706115974,1.5375114132550134,102981.397133,84.21963300000061,103067.158327
dram,52.133165317,22.95379899999898,0.44029577036101286,0.43921118011913396,29499.587322,22.5134309999994,29522.541121
core,52.133426027,6.986065999999482,0.134005499972479,0.025932696957924762,6705.126572,6.960065000000213,6712.112638
uncore,52.133688198,0.006714000000002329,0.0001287867773959769,0.0,35.049226,0.006714000000002329,35.05594
package-0,53.135675323,87.32698600000003,1.643478618295033,1.561458976332535,102981.397133,85.76119399999152,103068.724119
dram,53.135935157,23.39557000000059,0.4403005396043976,0.4405484850044969,29499.587322,22.95379899999898,29522.982892
core,53.136176596,7.035382999999456,0.1324046788012982,0.04918052483045751,6705.126572,6.986065999999482,6712.161955
uncore,53.136420991,0.006714000000002329,0.00012635630689506076,0.0,35.049226,0.006714000000002329,35.05594
package-0,54.138421639,88.86677699998836,1.6414801807231423,1.5355825165135215,102981.397133,87.32698600000003,103070.26391
dram,54.138683505,23.83648700000049,0.44028963702116436,0.4397119066409472,29499.587322,23.39557000000059,29523.423809
core,54.138930674,7.062603999999737,0.1304551023640373,0.027146600858664396,6705.126572,7.035382999999456,6712.189176
uncore,54.13917458,0.006714000000002329,0.00012401595180368074,0.0,35.049226,0.006714000000002329,35.05594
package-0,55.14107814,90.81556299999647,1.646974165207169,1.9436201356253002,102981.397133,88.86677699998836,103072.212696
dram,55.141351834,24.277830999999424,0.4402875357857588,0.4401740802385544,29499.587322,23.83648700000049,29523.865153
core,55.142064724,7.49583100000018,0.13593969575192522,0.4320785968771826,6705.126572,7.062603999999737,6712.622403
uncore,55.142308131,0.006714000000002329,0.0001217608984619211,0.0,35.049226,0.006714000000002329,35.05594
package-0,56.144323991,92.68237999999837,1.6507929211481136,1.8606689070936646,102981.397133,90.81556299999647,103074.079513
dram,56.144486117,24.719296999999642,0.4402826136247032,0.44001209531442115,29499.587322,24.277830999999424,29524.306619
core,56.144638512,7.848734999999579,0.13979610987511293,0.35174176150484715,6705.126572,7.49583100000018,6712.975307
uncore,56.144789659,0.006714000000002329,0.0001195850135979727,0.0,35.049226,0.006714000000002329,35.05594
package-0,57.145770999,94.25580099999206,1.6493989111245035,1.571241789762003,102981.397133,92.68237999999837,103075.652934
dram,57.145978491,25.16021399999954,0.44028302910780237,0.44030632374877093,29499.587322,24.719296999999642,29524.747536
core,57.14622377,7.904765000000225,0.13832687903948274,0.05595239766199506,6705.126572,7.848734999999579,6713.031337
uncore,57.146486168,0.006714000000002329,0.00011748947196676724,0.0,35.049226,0.006714000000002329,35.05594
package-0,58.148429916,95.79705699998885,1.6474636488234753,1.5371655364062973,102981.397133,94.25580099999206,103077.19419
dram,58.14869138,25.601070000000618,0.4402727340151079,0.4396859767105528,29499.587322,25.16021399999954,29525.188392
core,58.148936243,7.936197999999422,0.13648224824762764,0.03134957742563546,6705.126572,7.904765000000225,6713.06277
uncore,58.14918066,0.006714000000002329,0.00011546357774024245,0.0,35.049226,0.006714000000002329,35.05594
package-0,59.151148923,97.36113999999361,1.6459783414832956,1.5598444347222862,102981.397133,95.79705699998885,103078.758273
dram,59.151408715,26.041987000000518,0.4402634004818885,0.43972214302066936,29499.587322,25.601070000000618,29525.629309
core,59.151656342,7.98734499999955,0.13503330873031086,0.051008394888697114,6705.126572,7.936197999999422,6713.113917
uncore,59.151899841,0.006714000000002329,0.00011350625706234958,0.0,35.049226,0.006714000000002329,35.05594
package-0,60.153843012,98.90410499999416,1.6441920618447767,1.5388160825491823,102981.397133,97.36113999999361,103080.301238
dram,60.154083672,26.482780999998795,0.4402524879606794,0.4396087379093445,29499.587322,26.041987000000518,29526.070103
core,60.154873214,8.014140000000225,0.13322789150676656,0.026722950250283855,6705.126572,7.98734499999955,6713.140712
uncore,60.155116308,0.006714000000002329,0.00011161422979592519,0.0,35.049226,0.006714000000002329,35.05594
package-0,61.157111696,100.4723379999923,1.6428620733000583,1.5631193223492101,102981.397133,98.90410499999416,103081.869471
dram,61.157368746,26.92443099999946,0.44025178885641997,0.44020987233235276,29499.587322,26.482780999998795,29526.511753
core,61.157603382,8.070047999999588,0.1319564773033482,0.0557256957818175,6705.126572,8.014140000000225,6713.19662
uncore,61.157776916,0.006714000000002329,0.00010978321177458081,0.0,35.049226,0.006714000000002329,35.05594
package-0,62.15973971,102.02323700000125,1.6413132092913365,1.546837559891349,102981.397133,100.4723379999923,103083.42037
dram,62.160011697,27.36540900000182,0.44024487548226354,0.43982318222236666,29499.587322,26.92443099999946,29526.952731
core,62.160261839,8.105325999999877,0.13039557477883346,0.035185615206393336,6705.126572,8.070047999999588,6713.231898
uncore,62.160510848,0.006714000000002329,0.00010801242159357992,0.0,35.049226,0.006714000000002329,35.05594
package-0,63.162498688,103.60386099999596,1.6402806858990395,1.5762760773006157,102981.397133,102.02323700000125,103085.000994
dram,63.162762029,27.807424000002356,0.4402536746368078,0.44079912130349125,29499.587322,27.36540900000182,29527.394746
core,63.163006897,8.172341999999844,0.12938643996252028,0.06683165483801279,6705.126572,8.105325999999877,6713.298914
uncore,63.163252762,0.006714000000002329,0.00010629762654434667,0.0,35.049226,0.006714000000002329,35.05594
